customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
5714,2024-01-08,YYC-NW,7.0,0.0,115.28,2024-01-08,2024-07-02,Calgary Nw,N,9.0,376.33,53.78,8.0,No,None,3.6
10900,2022-11-02,YYC-se,18.0,0.0,153.66,2022/11/02,2024/07/03,Calg SE,FALSE,43.0,2974.68,68.76,13.0,FALSE,None,
8389,2024-11-11,YYC-dt,9.0,2.3,335.13,2024/11/11,2024-11-16,calgary downtown,False,1.0,152.65,74.72,10.0,FALSE,none,4.4
10084,2020/07/31,YYC DT,19.0,0.0,225.65,2020-07-31,,Calg Downtown,1,78.0,2902.97,38.24,18.0,FALSE,None,4.7
11995,2020/10/19,YYC DT,1.0,0.18,161.75,2020-10-19,2024/02/11,Calg Downtown,N,9.0,288.52,,1.0,N,None,3.8
7763,2022-01-22,YYC-NW,4.0,0.0,217.33,2022-01-22,,Calgary NW  ,0,17.0,528.35,30.07,6.0,0,None,3.8
1283,2024-11-29,YYC-DT ,,0.0,308.55,2024-11-29,2024/04/25,Calgary Downtown  ,No,2.0,128.82,62.52,10.0,N,none,3.7
11254,2019-01-15,YYC-SE ,3.0,2.88,96.29,2019-01-15,2019-04-15,calgary se,FALSE,17.0,663.37,38.56,4.0,False,,3.9
5329,2023-05-24,YYC-NW ,9.0,2.58,104.62,2023-05-24,2024-10-22,Calgary NW  ,False,13.0,387.92,32.88,,N,None ,4.0
4899,2023-12-21,yyc-dt,20.0,1.28,158.9,2023/12/21,2024-07-15,Calgary Downtown,N,19.0,1941.09,90.51,21.0,No,None,4.0
11568,2023/05/13,YYC NW,6.0,5.31,53.85,2023-05-13,2024-09-20,calgary nw,No,8.0,420.57,47.34,4.0,FALSE,None,3.8
6758,2019/04/28,YYC NW,11.0,0.0,134.76,2019-04-28,2021-08-18,Calgary NW,False,49.0,3744.39,77.84,10.0,FALSE,none,5.7
7748,2023-07-13,YYC DT,16.0,0.34,68.89,2023-07-13,2024/10/02,Calgary Downtown,FALSE,18.0,1014.03,,12.0,,None,
3518,2022-06-22,ONLINE,12.0,0.51,166.59,2022-06-22,,Online,No,29.0,1638.1,57.07,8.0,False,NONE,3.9
1138,2020/12/21,YYC-NW,8.0,0.81,189.3,2020-12-21,2022/10/28,Calgary NW,No,22.0,1417.47,63.51,5.0,FALSE,None,4.0
7051,2022-07-28,YYC-NW,20.0,0.86,65.5,2022-07-28,2023/04/03,CALGARY NW,FALSE,,1741.48,37.3,13.0,TRUE,Late Delivery ,4.1
6098,2021-02-22,YYC-NW,19.0,,109.86,2021-02-22,2023-05-21,Calgary NW  ,Yes,66.0,1748.72,24.85,11.0,False,,3.6
11444,2024-09-11,YYC NW,3.0,,66.72,2024/09/11,2024/08/18,Calg NW,FALSE,2.0,64.41,65.78,5.0,TRUE,,2.9
8047,2024-09-30,YYC NW,17.0,0.0,245.43,2024-09-30,2024-12-29,Calgary NW,False,,113.16,29.93,20.0,N,NONE,3.7
6361,2020-07-22,yyc-dt,3.0,0.0,89.35,,2022-01-12,Calgary Downtown  ,N,17.0,699.17,39.77,2.0,0,none,
227,,yyc-se,11.0,3.68,301.68,2024/06/06,2024-09-29,CALGARY SE,No,4.0,358.23,87.55,7.0,TRUE,DAMAGED BOOK,3.8
8364,2019-12-18,YYC-NW ,13.0,0.0,140.37,2019-12-18,2021-11-19,Calgary NW,TRUE,56.0,4088.96,,12.0,FALSE,None,4.3
11630,2023-02-09,YYC-nw,17.0,,140.11,2023-02-09,,Calg NW,FALSE,34.0,1324.54,39.12,11.0,FALSE,None,4.4
3764,2020/09/24,ONLINE,15.0,6.2,120.06,2020-09-24,2022-04-04,Online,,60.0,5189.01,88.11,,N,,4.6
7377,2024/01/30,YYC-SE,17.0,0.94,115.34,2024/01/30,2024/10/19,CALGARY SE,False,10.0,575.31,49.86,,FALSE,none,4.2
8898,2024-01-05,YYC-DT,16.0,0.0,8.23,2024-01-05,2024-10-03,Calgary Downtown,True,12.0,885.07,68.04,14.0,True,LateDelivery,4.5
9854,2020-02-02,YYC-DT,7.0,2.48,378.83,2020-02-02,2022-09-24,calgary downtown,N,,1801.76,132.68,5.0,0,,4.6
9577,2023/07/19,ONLINE,17.0,,217.83,2023/07/19,2024-01-06,Online  ,Yes,21.0,636.67,30.12,13.0,0,None ,4.4
3307,2022-06-30,yyc-nw,9.0,,51.08,2022-06-30,2023-12-18,CALGARY NW,N,19.0,1673.78,92.68,7.0,No,None ,3.9
3310,2024-01-05,YYC DT,7.0,0.63,197.98,2024-01-05,2024-08-17,calgary downtown,No,7.0,190.11,39.71,6.0,Y,LateDelivery,3.0
7235,2021-10-05,YYC-DT,16.0,0.0,174.81,2021-10-05,2022-03-26,Calgary Downtown,N,43.0,1887.84,39.91,19.0,No,,4.4
7495,2019/07/13,YYC-NW,,2.32,164.15,2019-07-13,2021-04-08,Calg NW,No,100.0,8731.11,86.23,13.0,True,,3.1
4310,2022-09-29,ONLINE,15.0,1.32,146.19,2022/09/29,2024/03/22,online,N,26.0,1398.39,53.86,13.0,N,none,3.9
8461,2020-11-04,YYC-DT ,3.0,,91.1,2020-11-04,2023-02-16,CALGARY DOWNTOWN,No,11.0,489.34,44.7,2.0,False,,
10902,2024-06-27,ONLINE,6.0,2.78,172.24,2024-06-27,2024/10/08,ONLINE,False,3.0,135.8,42.91,8.0,False,none,4.2
6827,2021-06-25,YYC-NW,10.0,1.82,95.73,2021/06/25,2023/10/04,Calgary NW,0,32.0,7025.41,98.09,5.0,False,None,4.3
8074,2024-09-03,YYC-NW,2.0,,128.88,2024/09/03,2024-12-22,Calgary Nw,,0.0,0.0,2.67,1.0,FALSE,,4.5
8615,2022/01/14,YYC-NW,9.0,1.08,68.56,2022-01-14,2023-11-09,Calgary NW,N,22.0,1355.35,66.89,9.0,True,WEBSITE ISSUE,3.8
2556,2021-01-14,YYC SE,3.0,0.89,262.43,2021-01-14,2022/03/12,Calg SE,TRUE,13.0,762.8,56.48,5.0,No,,4.1
4432,2020-08-17,YYC-nw,3.0,2.44,89.22,2020/08/17,2023-07-13,Calg NW,False,7.0,252.29,,0.0,True,None,4.0
749,2019-05-11,YYC-SE ,8.0,0.99,65.55,2019-05-11,2022-04-16,Calgary SE  ,False,46.0,1400.48,30.28,7.0,TRUE,,3.6
1721,2021-04-24,YYC NW,16.0,2.69,135.69,2021-04-24,2024-12-01,calgary nw,Y,61.0,3228.15,56.55,14.0,False,NONE,2.4
5731,2021-12-27,YYC-DT ,3.0,2.73,157.01,2021-12-27,2024/12/22,calgary downtown,N,9.0,635.04,79.02,2.0,False,None ,4.1
5051,2021/05/22,YYC NW,8.0,0.29,162.48,2021-05-22,2024-12-01,CALGARY NW,False,32.0,2293.66,74.18,8.0,FALSE,,3.7
800,2019-05-13,YYC-DT ,14.0,1.69,183.45,2019/05/13,2021-03-22,calgary downtown,No,88.0,3897.61,46.33,9.0,False,None,3.3
1292,2020-10-19,YYC-dt,17.0,2.81,180.77,2020/10/19,2021-04-29,calgary downtown,FALSE,80.0,3477.42,44.09,13.0,False,None,3.2
6657,2022-07-29,YYC DT,13.0,2.9,135.27,2022-07-29,2023/08/10,Calgary Downtown,TRUE,26.0,1761.44,70.5,9.0,TRUE,,4.3
7072,2024-06-15,YYC SE,12.0,0.0,63.31,2024-06-15,2024-11-17,calgary se,No,5.0,216.94,37.0,12.0,FALSE,None,3.9
11761,2023-05-14,YYC SE,,1.51,170.52,2023/05/14,2024-10-11,Calgary SE,True,14.0,948.8,63.15,10.0,0,None,4.4
11793,2019-05-10,YYC-DT,3.0,0.45,112.7,2019-05-10,2024-02-01,Calgary Downtown  ,No,20.0,490.12,31.89,4.0,Y,,4.1
7819,2024-04-01,YYC-NW,,0.0,178.96,2024-04-01,2024/09/28,Calg NW,No,,325.55,47.08,10.0,N,None ,
10100,2022-05-18,YYC-DT,14.0,2.16,61.35,,2024/06/30,CALGARY DOWNTOWN,FALSE,28.0,947.34,34.95,9.0,No,,3.9
2688,2020-04-08,YYC-NW,3.0,0.0,40.86,2020/04/08,2024/02/29,Calg NW,No,9.0,657.1,64.38,0.0,False,None,4.3
10230,2019-07-13,YYC-NW,18.0,0.0,20.96,,2023/03/03,CALGARY NW,0,108.0,2788.25,25.74,14.0,Y,damaged book,3.3
10024,2022/02/15,ONLINE ,,0.0,158.21,2022-02-15,2022/11/01,Online,0,47.0,2659.73,62.49,18.0,FALSE,NONE,4.3
5719,2024-07-29,YYC-SE,5.0,0.41,224.28,2024-07-29,2024/12/25,Calg SE,N,0.0,63.89,66.41,,N,None,3.7
11367,2023-12-31,YYC-SE,16.0,0.41,74.67,2023-12-31,2024-09-25,Calg SE,N,13.0,614.1,45.28,12.0,Y,RudeStaff,3.9
320,2021/10/04,YYC DT,11.0,0.0,130.23,2021-10-04,2023-09-25,Calgary Downtown  ,No,34.0,2787.57,79.89,,No,None,3.5
8566,,YYC SE,7.0,,357.94,2020-08-13,,Calgary SE,True,26.0,879.76,33.22,6.0,FALSE,,4.6
8819,2023/06/07,YYC DT,3.0,0.0,149.68,,2023/10/04,Calgary Downtown,,1.0,357.56,76.73,4.0,False,,3.8
5354,2020/09/22,ONLINE,5.0,1.19,218.31,2020-09-22,2024/06/05,Online,Y,23.0,1995.65,90.05,2.0,False,,5.0
9819,2022-05-16,YYC-NW ,9.0,1.11,51.76,2022-05-16,2023/07/22,Calgary NW  ,0,27.0,,31.23,,No,,4.3
617,2024/09/12,YYC SE,9.0,0.0,72.58,2024-09-12,2024-11-12,CALGARY SE,FALSE,,186.47,89.75,6.0,No,none,3.8
8197,2024-02-21,YYC-nw,5.0,1.3,98.26,2024-02-21,2024-10-25,calgary nw,No,1.0,100.68,53.17,2.0,No,NONE,4.6
1894,2024-11-27,YYC-DT ,14.0,0.89,24.02,2024-11-27,2024-09-26,Calgary Downtown  ,1,2.0,219.22,73.54,16.0,No,None ,3.9
2507,2019-03-07,YYC-DT,6.0,5.38,38.95,2019/03/07,,Calgary Downtown,0,26.0,2229.4,87.59,3.0,0,None,4.2
5385,2023/05/13,YYC-NW,9.0,2.03,108.3,2023/05/13,2024-09-26,calgary nw,Y,14.0,949.34,71.68,5.0,N,,4.3
7179,2024-05-11,yyc-se,15.0,,167.79,2024/05/11,2024-10-27,Calgary SE  ,FALSE,9.0,225.43,29.38,,No,NONE,
5519,2021/07/23,yyc-se,12.0,0.0,159.99,2021-07-23,2024/03/26,Calgary Se,Yes,39.0,,185.64,13.0,No,none,4.1
223,2024/11/29,yyc-dt,4.0,2.68,306.36,2024-11-29,2024-02-07,calgary downtown,TRUE,2.0,66.3,69.25,2.0,FALSE,None,5.0
3254,2022-10-11,YYC-SE,3.0,0.52,95.63,,2024/02/12,Calgary SE,N,7.0,718.5,90.93,2.0,FALSE,None,3.7
8842,2023-07-04,online,,0.0,98.29,2023/07/04,2024-10-22,Online  ,N,15.0,,51.7,10.0,0,None ,3.9
5413,,YYC-NW,15.0,2.93,403.66,2023/08/28,2024/07/19,Calgary NW  ,1,17.0,1491.61,80.77,16.0,1,None,3.9
8166,2022/12/20,YYC DT,7.0,0.0,79.25,2022/12/20,,Calgary Downtown,N,16.0,813.82,50.55,10.0,N,,4.3
4024,2020/11/27,YYC-DT,19.0,0.0,230.26,2020/11/27,2021/05/26,calgary downtown,FALSE,65.0,4521.16,70.59,10.0,TRUE,None,
5336,2022-02-13,YYC-NW,16.0,0.0,100.43,2022/02/13,2024-11-10,CALGARY NW,N,36.0,3048.73,,18.0,FALSE,None ,3.6
4238,2021-11-05,YYC-NW,3.0,0.0,295.93,2021-11-05,2024/03/06,Calg NW,Yes,6.0,262.19,50.13,2.0,No,None,4.4
6920,2021-06-17,YYC-SE,9.0,2.82,91.79,2021-06-17,2021/12/27,Calgary SE  ,0,37.0,3311.97,95.23,9.0,Yes,Billing Error ,4.2
10804,2019/10/19,YYC-dt,5.0,3.72,40.83,2019/10/19,2021-05-30,Calgary Downtown,No,27.0,1811.12,69.36,7.0,False,none,4.2
4843,2022-02-20,yyc-nw,16.0,0.71,268.63,2022-02-20,2022-09-04,Calgary Nw,No,,3593.08,73.17,13.0,FALSE,,
697,2024/05/26,YYC-NW,17.0,0.0,60.17,2024/05/26,2024-11-09,Calgary Nw,No,10.0,711.89,70.46,18.0,0,,4.5
2038,2024-03-12,YYC-NW ,3.0,0.0,34.72,2024/03/12,2024-12-23,Calgary Nw,True,4.0,268.26,88.64,4.0,N,None,3.7
2621,2024/03/29,YYC-DT ,11.0,0.0,108.02,2024-03-29,2024-11-21,calgary downtown,,7.0,571.7,79.85,11.0,No,,4.9
4228,2022/02/27,YYC-NW ,17.0,0.96,158.91,2022/02/27,2024/04/19,Calgary NW  ,0,46.0,1271.29,27.8,15.0,False,,3.8
10833,,YYC-NW,6.0,2.42,91.73,,2022-07-17,Calgary NW,N,16.0,1177.32,,5.0,No,,3.9
9129,2021-02-19,YYC-DT,9.0,0.8,142.61,2021-02-19,2022-05-30,CALGARY DOWNTOWN,N,42.0,2534.26,60.8,,0,None,4.1
2140,2024-02-20,yyc-dt,,0.08,63.53,2024/02/20,2024-08-22,CALGARY DOWNTOWN,N,,137.9,,7.0,TRUE,Damaged Book,3.4
11290,2020-08-31,YYC SE,5.0,0.0,192.5,2020-08-31,2022-11-09,Calgary SE  ,N,22.0,1264.75,56.76,1.0,No,,4.0
9060,2023/11/11,YYC-dt,2.0,0.0,204.87,2023/11/11,2024-10-12,Calgary Downtown  ,No,,92.69,46.66,4.0,Yes,Damaged Book,3.4
11395,,YYC-SE,9.0,0.0,37.6,2022-02-12,2024/05/11,Calgary SE,Y,21.0,1789.21,84.5,8.0,False,none,3.8
9267,2024/05/23,yyc-nw,6.0,0.0,64.54,,,Calgary NW  ,0,4.0,74.05,23.61,4.0,,None,4.3
5682,2023/10/21,ONLINE,8.0,0.0,479.22,2023-10-21,2024-11-26,ONLINE,No,7.0,,,9.0,Yes,Late Delivery ,4.4
3884,2019/11/08,YYC-NW,17.0,0.88,166.87,2019-11-08,2022-08-10,Calg NW,No,101.0,6231.25,60.85,16.0,Yes,LATE DELIVERY,3.3
7888,2021-03-17,YYC-DT ,17.0,0.0,238.16,2021/03/17,2024-01-07,CALGARY DOWNTOWN,False,60.0,2256.63,35.52,18.0,Yes,None,
628,2022/06/10,YYC SE,6.0,3.2,184.25,2022-06-10,2024-07-18,Calgary SE  ,No,12.0,870.21,64.97,4.0,FALSE,none,4.5
7677,2023-03-10,YYC DT,19.0,0.0,207.1,2023-03-10,2024/03/17,calgary downtown,No,32.0,918.34,27.42,18.0,No,,3.9
2972,,yyc-dt,6.0,0.0,379.69,2023-04-16,2023-09-18,Calgary Downtown  ,False,6.0,259.95,41.25,5.0,1,,3.3
9851,2019-07-13,YYC DT,5.0,,65.7,2019-07-13,2023-05-02,Calg Downtown,Yes,28.0,1938.95,65.92,4.0,No,,3.7
6854,2019/12/17,YYC-DT,9.0,0.59,411.11,2019-12-17,2022-06-01,Calg Downtown,N,49.0,4314.26,89.67,6.0,N,NONE,4.3
5876,2023-06-25,YYC-DT,20.0,0.0,162.18,2023-06-25,2024/05/13,Calgary Downtown,,26.0,945.16,,16.0,True,Billing Error,
1468,2024-04-04,YYC-DT ,1.0,0.0,476.18,2024/04/04,2024-07-23,CALGARY DOWNTOWN,Y,3.0,116.63,59.14,3.0,1,None,3.4
8397,2022-06-10,yyc-se,13.0,,74.4,2022-06-10,2023-06-03,Calgary SE,,26.0,1702.73,63.05,12.0,0,NONE,3.6
2548,2023-11-01,YYC-dt,6.0,0.06,195.8,2023-11-01,2024-09-16,Calgary Downtown,0,6.0,417.33,72.8,,FALSE,,4.0
2000,2024-02-12,YYC-NW,9.0,0.0,105.05,2024-02-12,2024/05/15,Calgary Nw,False,7.0,735.72,90.74,14.0,False,None ,
5232,2020/01/28,YYC-DT,12.0,0.0,135.57,2020-01-28,2022-10-06,Calgary Downtown  ,FALSE,46.0,4194.06,86.99,11.0,1,LateDelivery,3.5
10496,2023-03-12,YYC-DT,11.0,,57.72,2023-03-12,2023/10/19,Calgary Downtown  ,True,16.0,1061.43,67.12,7.0,No,None,4.2
4736,2021/09/18,ONLINE,15.0,2.53,105.27,2021-09-18,2022-11-07,Online,Yes,36.0,1171.86,30.81,,1,,4.1
9087,2021/04/11,ONLINE,,2.41,244.94,2021-04-11,2022-12-07,Online  ,N,45.0,2379.33,53.65,11.0,N,none,3.6
1043,2021-09-06,YYC DT,17.0,0.0,42.46,2021/09/06,2023-02-05,Calgary Downtown,1,,2563.31,56.51,18.0,Yes,rude staff,
4119,2021-06-27,YYC SE,14.0,1.83,47.97,2021-06-27,2022/05/28,CALGARY SE,False,37.0,2977.14,82.48,15.0,N,,4.3
7914,2023-08-13,ONLINE,12.0,0.95,115.22,2023-08-13,2024-02-12,Online,0,16.0,598.42,38.98,,N,None,4.0
5794,2024-08-03,YYC NW,13.0,0.0,104.33,2024-08-03,2024-12-09,Calg NW,False,4.0,257.31,64.09,9.0,TRUE,,3.0
2659,2024-05-06,YYC NW,11.0,0.8,68.54,2024/05/06,2024-11-20,calgary nw,True,8.0,416.43,67.14,,0,,4.3
1741,2020/07/09,YYC-dt,13.0,0.71,154.38,2020-07-09,,CALGARY DOWNTOWN,Yes,57.0,3371.37,63.0,12.0,False,None,5.0
10413,2021-08-27,YYC-NW,13.0,1.05,260.17,2021-08-27,2022-09-09,calgary nw,TRUE,48.0,3773.38,83.73,13.0,FALSE,none,4.4
140,2021-03-31,ONLINE ,15.0,2.1,205.44,2021/03/31,2024-12-12,Online  ,FALSE,39.0,1471.64,38.41,18.0,N,,4.0
266,2022/03/31,YYC-dt,3.0,,70.56,2022/03/31,2023-06-13,Calgary Downtown,FALSE,5.0,364.12,87.96,1.0,True,None,3.2
3889,2023-08-18,YYC-NW,10.0,0.55,98.07,2023-08-18,2023/12/01,Calg NW,False,12.0,861.94,70.24,8.0,N,NONE,3.9
4389,2019/06/04,YYC DT,5.0,2.6,36.07,2019/06/04,2021-10-12,Calgary Downtown  ,FALSE,24.0,2263.09,91.01,5.0,Y,Website Issue ,3.5
11498,2019/04/12,YYC-SE,3.0,0.0,123.69,2019/04/12,2024-08-31,calgary se,,13.0,731.89,54.74,3.0,FALSE,None ,4.1
1358,2019-08-22,ONLINE,13.0,0.37,70.23,2019-08-22,2021-06-06,online,N,66.0,6143.84,92.17,11.0,,,4.2
8582,2022-09-18,YYC-DT,3.0,1.21,54.12,2022-09-18,2024/11/28,Calgary Downtown  ,N,4.0,450.69,89.28,2.0,False,NONE,3.6
1290,2021-07-16,YYC DT,16.0,,96.86,2021-07-16,2022/04/15,Calgary Downtown,FALSE,57.0,2737.32,47.08,17.0,False,,3.5
907,2024/02/27,YYC-DT,15.0,1.89,43.61,2024/02/27,2024-06-14,calgary downtown,FALSE,,628.75,63.3,10.0,N,none,4.3
8226,2024-06-10,yyc-dt,14.0,0.98,65.46,2024-06-10,2024/10/16,Calg Downtown,False,5.0,203.42,,6.0,0,,3.7
988,2024/06/22,YYC-NW ,15.0,0.0,324.05,2024-06-22,2024-10-05,calgary nw,True,7.0,186.57,26.63,9.0,0,None,4.7
8579,2022-05-09,YYC-NW,7.0,0.0,120.11,2022-05-09,2024-07-02,Calgary Nw,0,16.0,1158.78,68.7,4.0,N,None,3.6
9862,2019/02/14,YYC DT,17.0,0.0,261.79,2019/02/14,2019-05-26,Calgary Downtown,False,,9090.96,,18.0,0,,4.0
7960,2024-01-25,YYC-nw,,0.45,70.0,,2024/07/30,Calgary NW,,10.0,905.06,81.7,7.0,0,none,3.9
5170,2022-06-13,YYC-DT,19.0,2.5,50.71,2022/06/13,2023-09-26,calgary downtown,False,40.0,3140.37,78.46,19.0,False,None,
8131,2024-03-22,yyc-nw,4.0,4.16,55.07,2024-03-22,2024-09-12,calgary nw,N,3.0,174.18,89.75,1.0,True,Late Delivery ,4.4
7856,2024-05-30,YYC DT,10.0,1.95,187.36,2024-05-30,2024-09-29,calgary downtown,N,6.0,371.37,73.36,3.0,FALSE,NONE,4.0
9209,,YYC-SE,8.0,0.0,41.28,2020-06-10,,CALGARY SE,0,29.0,1208.57,40.24,10.0,FALSE,none,4.0
6171,2023-08-29,YYC-DT,1.0,0.0,273.72,2023-08-29,2024-08-16,Calgary Downtown  ,FALSE,3.0,169.41,57.75,2.0,N,None,4.2
4358,2020-10-16,YYC-dt,,0.0,95.34,2020/10/16,2023/08/09,Calg Downtown,N,13.0,1031.84,73.68,6.0,Y,Billing Error,4.6
4136,2022-08-17,yyc-dt,6.0,1.9,97.45,2022/08/17,2023/04/02,calgary downtown,False,17.0,,87.13,2.0,N,None,4.5
6840,2022/08/12,YYC SE,2.0,2.94,68.98,2022/08/12,2023-03-09,Calgary SE  ,True,,99.36,33.51,2.0,False,None,4.5
11927,2023-03-08,YYC-nw,14.0,1.44,180.87,2023/03/08,2023-08-04,calgary nw,TRUE,25.0,956.1,38.07,16.0,False,,4.0
1051,2024/07/03,YYC-NW,13.0,0.49,49.85,2024-07-03,2024/11/12,Calgary Nw,0,5.0,257.94,51.06,,0,,3.5
4680,2023-07-14,YYC-dt,11.0,0.0,209.73,,2024-04-07,Calgary Downtown,,15.0,695.85,49.53,13.0,0,none,3.3
8995,2024-11-18,YYC DT,1.0,0.0,132.23,2024/11/18,2024-01-07,Calgary Downtown,False,0.0,3.84,,0.0,False,none,3.8
9146,2021/12/23,YYC DT,20.0,0.95,300.3,2021-12-23,2024-03-02,CALGARY DOWNTOWN,N,54.0,2500.49,48.44,16.0,,,4.1
8880,2023-07-19,YYC NW,16.0,0.0,150.93,,2023-12-02,Calgary NW,No,30.0,,27.43,8.0,N,none,4.3
11772,,YYC-DT,13.0,3.49,98.45,2021-05-29,2024-08-04,Calgary Downtown,Yes,55.0,5055.76,94.39,16.0,N,none,4.7
6551,2022/03/05,YYC-DT ,18.0,,153.01,2022-03-05,2023-10-22,calgary downtown,No,46.0,2448.85,52.8,9.0,No,NONE,4.8
4149,2024/02/19,ONLINE,5.0,0.45,184.04,,2024-08-31,ONLINE,No,3.0,123.09,41.61,5.0,0,None,3.7
6941,2024/10/07,YYC-DT,14.0,0.18,35.74,2024/10/07,2024-11-18,calgary downtown,N,4.0,180.75,47.56,6.0,,None,4.7
4040,2023-02-26,YYC-se,6.0,0.11,183.29,2023-02-26,2024-02-26,Calgary SE  ,N,10.0,697.72,78.32,4.0,0,none,4.2
1597,2020-08-20,YYC-nw,12.0,1.25,82.49,2020/08/20,2022-03-04,Calgary NW,No,53.0,2397.09,45.31,10.0,No,None ,4.1
2652,2020/06/10,YYC DT,16.0,0.0,214.22,2020-06-10,2023-07-26,Calgary Downtown  ,,56.0,3784.11,66.86,8.0,False,,3.5
4331,2024/01/07,yyc-dt,15.0,0.18,85.17,2024/01/07,2024-09-04,Calgary Downtown  ,0,14.0,374.57,31.8,,TRUE,LateDelivery,4.0
599,2024/05/22,YYC SE,5.0,1.08,216.95,2024/05/22,2024-11-14,calgary se,False,1.0,43.7,69.68,1.0,N,none,3.2
9355,2022/02/03,YYC-DT,13.0,0.0,214.72,2022-02-03,2024-07-08,Calg Downtown,N,,1894.6,72.38,13.0,N,None ,4.5
4054,2021/05/20,YYC-DT,11.0,0.0,81.97,,2022-06-15,Calg Downtown,1,31.0,2587.79,84.43,12.0,N,None,5.1
10273,2019/10/08,YYC-NW,,2.09,162.03,2019/10/08,2020/05/25,calgary nw,False,67.0,2215.15,31.53,13.0,True,Website Issue,
1140,2022-08-26,YYC-SE,4.0,1.52,194.24,2022-08-26,2024/11/07,Calgary Se,N,,645.56,82.4,6.0,N,None,3.5
6037,2019-09-24,ONLINE,,1.56,226.96,2019-09-24,2022-04-01,Online,0,62.0,2040.79,32.5,9.0,N,,4.8
1624,2020-01-03,YYC-DT,16.0,1.71,115.53,2020-01-03,,Calgary Downtown,,58.0,,89.62,16.0,0,,3.8
8027,2022-05-05,YYC-DT,17.0,0.0,196.01,2022-05-05,2023-05-18,Calgary Downtown,,42.0,2768.68,67.78,21.0,False,None,3.4
8613,2022-12-25,online,18.0,2.49,143.9,2022-12-25,2024/09/21,Online,0,24.0,1424.64,60.23,19.0,FALSE,None,4.1
8070,2022-05-05,YYC DT,12.0,0.0,245.64,2022-05-05,2024-10-26,Calgary Downtown,True,27.0,,49.16,12.0,No,None,4.7
8351,2020-03-14,YYC-SE,17.0,0.0,176.87,,2020/10/16,CALGARY SE,False,95.0,8122.27,172.4,13.0,N,,3.6
5233,,YYC-dt,12.0,0.6,481.35,2024-11-01,2024-07-25,calgary downtown,0,4.0,154.12,52.24,11.0,No,none,4.7
9984,2020-02-16,YYC-DT ,10.0,2.5,24.52,2020-02-16,2023-11-16,Calgary Downtown,True,35.0,1044.28,29.55,11.0,FALSE,None,4.3
8833,2019/12/09,YYC-DT,12.0,0.0,91.43,2019/12/09,2021/04/03,Calgary Downtown  ,No,57.0,5168.9,91.23,13.0,False,,3.7
346,2021-04-11,YYC NW,2.0,1.42,451.46,2021/04/11,2023/05/08,CALGARY NW,False,9.0,378.36,39.89,1.0,N,,4.5
177,2022-05-27,yyc-nw,11.0,0.0,203.64,2022-05-27,2023-10-01,CALGARY NW,Y,34.0,880.13,29.04,8.0,FALSE,None ,4.6
8097,2023-10-02,YYC-DT,10.0,4.72,19.03,2023/10/02,2024/10/09,Calgary Downtown,FALSE,12.0,706.13,61.44,9.0,FALSE,,4.6
6026,2020-07-30,ONLINE,15.0,0.24,81.66,2020/07/30,2020/12/30,Online,False,71.0,5586.53,80.99,,N,,3.1
764,2020-08-14,YYC-DT ,20.0,1.62,205.13,2020-08-14,2023-11-30,Calgary Downtown,,72.0,5440.33,74.46,17.0,True,website issue,2.8
1250,2020-07-18,YYC SE,3.0,0.09,232.92,2020/07/18,2024/09/26,CALGARY SE,N,12.0,986.24,90.31,,False,None,3.7
10788,2023/02/18,YYC-SE,14.0,,34.85,2023-02-18,2024-01-06,Calgary Se,No,23.0,1279.28,55.0,15.0,No,None,4.7
9833,2019-01-24,YYC-DT,16.0,0.0,221.76,2019-01-24,2020-05-30,Calgary Downtown,TRUE,,6799.15,93.83,13.0,,None,5.0
5271,2023/08/01,YYC-DT ,15.0,0.74,111.07,2023/08/01,2023/11/16,CALGARY DOWNTOWN,0,19.0,1625.85,81.05,18.0,,None ,2.8
10581,2022-02-16,YYC-DT,1.0,2.64,192.97,2022-02-16,2023-02-24,Calgary Downtown,N,6.0,404.81,67.25,1.0,No,None,4.5
11635,2023-05-10,YYC-NW,17.0,0.0,111.81,2023-05-10,2023-12-13,Calgary Nw,N,28.0,1863.22,64.81,18.0,N,None ,
7776,,YYC-DT,2.0,0.88,81.85,2023/06/21,2024-10-28,calgary downtown,TRUE,3.0,101.97,50.26,2.0,N,,4.4
9618,2020-12-21,ONLINE,19.0,1.08,197.61,2020-12-21,2022-08-18,Online  ,FALSE,66.0,6127.1,91.02,13.0,0,,3.9
1484,2022-03-18,YYC-DT,11.0,1.39,92.44,2022-03-18,2024/11/14,calgary downtown,False,25.0,755.33,29.59,7.0,Yes,Billing Error,3.7
9987,,YYC-SE,5.0,0.0,166.54,2023-06-17,2024-07-22,Calgary SE,0,,291.44,49.57,5.0,0,None ,4.6
11342,2023/05/21,YYC DT,19.0,0.42,114.11,2023-05-21,2023-12-05,CALGARY DOWNTOWN,N,32.0,1447.03,48.03,13.0,,None,4.2
9396,2019-11-03,YYC-DT ,3.0,0.0,189.9,2019-11-03,2024-07-08,CALGARY DOWNTOWN,Y,13.0,1123.07,75.7,4.0,No,None,4.0
